../jfreechart/src/test/java/org/jfree/chart/StandardChartThemeTest.java, org.jfree.chart,StandardChartThemeTest,13
../jfreechart/src/test/java/org/jfree/chart/legend/LegendGraphicTest.java, org.jfree.chart.legend,LegendGraphicTest,5
../jfreechart/src/test/java/org/jfree/chart/legend/LegendTitleTest.java, org.jfree.chart.legend,LegendTitleTest,9
../jfreechart/src/test/java/org/jfree/chart/legend/PaintScaleLegendTest.java, org.jfree.chart.legend,PaintScaleLegendTest,8
../jfreechart/src/test/java/org/jfree/chart/ChartRenderingInfoTest.java, org.jfree.chart,ChartRenderingInfoTest,7
../jfreechart/src/test/java/org/jfree/chart/imagemap/DynamicDriveToolTipTagFragmentGeneratorTest.java, org.jfree.chart.imagemap,DynamicDriveToolTipTagFragmentGeneratorTest,3
../jfreechart/src/test/java/org/jfree/chart/imagemap/StandardURLTagFragmentGeneratorTest.java, org.jfree.chart.imagemap,StandardURLTagFragmentGeneratorTest,2
../jfreechart/src/test/java/org/jfree/chart/imagemap/ImageMapUtilsTest.java, org.jfree.chart.imagemap,ImageMapUtilsTest,8
../jfreechart/src/test/java/org/jfree/chart/imagemap/OverLIBToolTipTagFragmentGeneratorTest.java, org.jfree.chart.imagemap,OverLIBToolTipTagFragmentGeneratorTest,2
../jfreechart/src/test/java/org/jfree/chart/imagemap/StandardToolTipTagFragmentGeneratorTest.java, org.jfree.chart.imagemap,StandardToolTipTagFragmentGeneratorTest,2
../jfreechart/src/test/java/org/jfree/chart/renderer/RendererUtilsTest.java, org.jfree.chart.renderer,RendererUtilsTest,4
../jfreechart/src/test/java/org/jfree/chart/renderer/RendererChangeDetector.java, org.jfree.chart.renderer,RendererChangeDetector,2
../jfreechart/src/test/java/org/jfree/chart/renderer/category/GanttRendererTest.java, org.jfree.chart.renderer.category,GanttRendererTest,3
../jfreechart/src/test/java/org/jfree/chart/renderer/category/IntervalBarRendererTest.java, org.jfree.chart.renderer.category,IntervalBarRendererTest,12
../jfreechart/src/test/java/org/jfree/chart/renderer/category/StandardBarPainterTest.java, org.jfree.chart.renderer.category,StandardBarPainterTest,3
../jfreechart/src/test/java/org/jfree/chart/renderer/category/LayeredBarRendererTest.java, org.jfree.chart.renderer.category,LayeredBarRendererTest,10
../jfreechart/src/test/java/org/jfree/chart/renderer/category/WaterfallBarRendererTest.java, org.jfree.chart.renderer.category,WaterfallBarRendererTest,7
../jfreechart/src/test/java/org/jfree/chart/renderer/category/ScatterRendererTest.java, org.jfree.chart.renderer.category,ScatterRendererTest,5
../jfreechart/src/test/java/org/jfree/chart/renderer/category/GroupedStackedBarRendererTest.java, org.jfree.chart.renderer.category,GroupedStackedBarRendererTest,12
../jfreechart/src/test/java/org/jfree/chart/renderer/category/StatisticalLineAndShapeRendererTest.java, org.jfree.chart.renderer.category,StatisticalLineAndShapeRendererTest,11
../jfreechart/src/test/java/org/jfree/chart/renderer/category/StatisticalBarRendererTest.java, org.jfree.chart.renderer.category,StatisticalBarRendererTest,11
../jfreechart/src/test/java/org/jfree/chart/renderer/category/StackedBarRendererTest.java, org.jfree.chart.renderer.category,StackedBarRendererTest,7
../jfreechart/src/test/java/org/jfree/chart/renderer/category/BoxAndWhiskerRendererTest.java, org.jfree.chart.renderer.category,BoxAndWhiskerRendererTest,12
../jfreechart/src/test/java/org/jfree/chart/renderer/category/MinMaxCategoryRendererTest.java, org.jfree.chart.renderer.category,MinMaxCategoryRendererTest,8
../jfreechart/src/test/java/org/jfree/chart/renderer/category/AreaRendererTest.java, org.jfree.chart.renderer.category,AreaRendererTest,9
../jfreechart/src/test/java/org/jfree/chart/renderer/category/GradientBarPainterTest.java, org.jfree.chart.renderer.category,GradientBarPainterTest,3
../jfreechart/src/test/java/org/jfree/chart/renderer/category/CategoryStepRendererTest.java, org.jfree.chart.renderer.category,CategoryStepRendererTest,9
../jfreechart/src/test/java/org/jfree/chart/renderer/category/StackedAreaRendererTest.java, org.jfree.chart.renderer.category,StackedAreaRendererTest,7
../jfreechart/src/test/java/org/jfree/chart/renderer/category/DefaultCategoryItemRendererTest.java, org.jfree.chart.renderer.category,DefaultCategoryItemRendererTest,4
